"","Cemex","GCC","Cementos Moctezuma","CETES28","ICA"
"1",26.1170642620418,52.2691242762259,27.9860430130945,7.01530834656092,40.2810658899485
"2",27.2589356037959,52.2700973856924,28.0840998872004,7.0253703850803,40.4796351654576
"3",27.2844991375389,52.8206085733731,28.2531369250446,7.05533823037158,40.7016618187194
"4",28.4266177686914,53.8201205168169,29.5872215748216,7.065288247247,41.0925696005594
"5",28.1890617328619,53.3204258822053,31.0124910539072,7.05529673231182,40.2823846596772
"6",28.5912782737429,54.3197320068513,32.6924983614055,7.05532547413614,41.1280610399787
"7",28.8085691513651,55.3180387873745,31.9089023622418,7.03545107039997,43.3193547519862
"8",25.9767086530299,52.3201259058151,30.062346228953,7.03559751367205,39.7735354196188
"9",27.0631159759107,52.1226473032739,31.3821495998472,7.05568887624817,40.1188193384443
"10",25.9985782563575,52.125365420433,31.465839503731,7.05580199529438,39.7114643185957
"11",27.0543638220838,54.3156646435224,31.178704245758,7.0559373034218,43.0465994227879
"12",25.9278498722522,57.3225659236471,31.5748619941948,7.04613356198125,42.5995795850526
"13",25.7657668315881,58.3184705446668,31.9822089981364,7.03639152154161,44.3246973620022
"14",27.2733193109734,58.0648702081437,31.8010623226884,7.02671216864034,44.2838450989788
"15",27.0552655330897,59.3099699661293,31.8006826881879,7.00713497343639,45.2860927294
"16",25.5679124591855,59.2553208749895,31.9786129659818,7.00758506513926,43.9049396176517
"17",27.0485393509511,62.2972152613248,32.1920101143134,7.00806416507426,41.4927558166421
"18",27.2712813867581,63.2880991716261,33.1748205527588,7.25761800850429,43.6332905236143
"19",27.6844037870937,63.6686963811663,33.8449343526384,7.24723923003471,46.0595750801667
"20",28.0845777086895,69.2527748053273,33.0380644533682,7.23692638106968,46.3523371146376
"21",31.0636008449426,78.5358928230948,32.1983877230607,7.24660177739328,48.2975488467503
"22",31.2032250460253,78.6090440613595,32.2341259546747,7.22637890923524,47.9638444323302
"23",32.1978609916817,81.1792243632993,33.3118660793387,7.21621868038122,50.1083043708804
"24",30.5723737987608,80.3504797087162,34.057787169325,7.20612047805389,53.6158419995801
"25",29.182805531172,79.1232702650736,34.7043832138621,7.18612217056951,54.7219876137412
"26",29.3811135224513,80.0949497520111,35.8768579511065,7.19610903276077,60.3257288644666
"27",29.3459417359241,83.0631109980005,37.397058152828,7.18615750214369,62.8024038733831
"28",27.6111102547708,82.7316793984306,37.0656794362561,7.18622952020394,71.241655780667
"29",26.1428977889388,82.5904085622001,36.6860572150109,7.1962871184865,64.7806764516906
"30",25.5160549466739,80.471645633749,35.1603365271714,7.19636876114957,70.6163271444425
"31",25.8621917973639,79.4440696600575,34.1990264797314,7.19647476042639,69.7800608046006
"32",24.5190930773388,78.9170659089482,34.0525421190373,7.19660552169932,60.3871200691815
"33",25.6929548570318,71.7186009886462,33.7727848937834,7.2166850572901,61.6005066469056
"34",26.0431151802185,67.87465758662,33.4907731961054,7.20682840301384,60.7472158465978
"35",25.4928848177311,71.7659758479191,33.3229336758602,7.23688313156002,63.3315634503109
"36",23.7408570650194,71.7472186058243,32.8301849829226,7.21704067163207,64.6426214016753
"37",23.5371675731912,68.1326768099672,32.7066954801787,7.20726338184429,65.4738597988808
"38",24.0610352463397,66.7197111737367,32.6062622021976,7.22743738228682,65.9141405947341
"39",26.0572963898445,65.3083133620876,32.8496984912126,7.1977545578051,69.5713932065661
"40",26.2436232784041,66.2756316679057,34.8831629741271,7.19810138976122,71.2255840738295
"41",23.7999176530612,64.78459870378,35.6870729065065,7.21840271681508,71.8949876010573
"42",23.8658597469897,59.6495694078675,34.6394994116137,7.20877442299837,74.4070281083924
"43",22.770645596353,59.4646232832355,34.0214713812072,7.20917968597973,71.7325619775872
"44",21.6308768375495,59.6093629620217,33.0690696903254,7.45866395864088,71.4442368712555
"45",20.9147418087147,57.6363189906427,32.1550909513438,7.43825785340162,70.0744550759821
"46",20.7416704165811,57.0138755450058,31.8362951662624,7.41795981715795,66.9213178584143
"47",22.7344503748035,54.9737280625858,29.9845998146393,7.4675010029433,64.6299368339289
"48",22.8403426319669,62.8440204730907,28.2718438679615,7.44714736323442,73.1470018086824
"49",20.8881107896598,68.6971518182261,27.8452134789767,7.44682105781576,70.7352238122309
"50",20.4947940372522,67.2118859247329,27.3026002110424,7.43655908264884,72.3357007168173
"51",21.1469531439405,68.6547113863561,26.691813604626,7.44628394807888,72.9597600706672
"52",20.0999281134361,66.1103867305569,24.9074623854738,7.44603284576457,71.463571009529
"53",20.1456543263379,63.0794880016859,22.0508309936532,7.43584305927328,71.7083705325175
"54",18.3129948130089,62.6289242232262,22.933263774469,7.42571386278783,66.8629898857382
"55",19.5351207892356,61.6593103283558,22.9104120906367,7.41564476221074,68.7397919617789
"56",21.8580299405845,62.1289192586163,24.4233131320088,7.39567373715462,71.3688585797613
"57",20.6090750296268,62.1283066183314,26.5846139863377,7.43557143515064,66.0725405673896
"58",20.5840544998783,62.4271074863412,26.9432399471479,7.42552868435646,66.7486080158595
"59",21.6570537904702,61.3669405502586,26.4611507585572,7.44543058963632,65.9393167960175
"60",21.4936132799568,59.9981698044754,25.2542715218488,7.43539150747809,64.4130820114906
"61",19.99199723482,59.3699051383205,25.1550598744766,7.42541128841644,64.5927474562288
"62",20.5864838653886,57.8931572158968,25.5861065064466,7.42545176422129,61.4314138781914
"63",19.6289688988112,57.5765351870442,25.194991373865,7.4553983580477,59.8562825990206
"64",20.3078266263664,56.5109313203312,25.5925852968198,7.43544208504996,62.3693801178919
"65",20.3660686960887,58.5626132144037,26.1160799534432,7.43550662469701,64.1700777721024
"66",20.1055898432647,57.5552335975591,26.9175410646252,7.44555397993345,64.5908800207659
"67",20.5902710116365,52.3538071223425,27.8769783901254,7.46554608798403,67.2771334481823
"68",21.5150175498543,53.4607901431297,27.5668323517434,7.44563589418706,65.5019951064974
"69",21.4102448059256,52.9481173649558,27.2159048851726,7.44574725423622,63.2020970151444
"70",22.911660038445,55.5320822720194,27.5301519739839,7.43591883789558,61.819863987038
"71",24.285750197724,57.0139967769215,27.5662092665709,7.43611305748759,64.7828444558766
"72",24.2023136581514,56.9656850429721,27.6221758376188,7.44629241190329,67.9995669095508
"73",22.3513489654781,57.7261740302152,27.9955635799508,7.44649583094358,69.0821805535773
"74",22.0275417687444,56.7675138438411,27.9963402842064,7.44672409256182,69.6533413171573
"75",20.1958329995549,55.9994718733392,27.5648095207319,7.45693982583895,66.9261159139642
"76",18.7442442678173,55.5017203446891,26.0438283064331,7.47710561194267,66.8400464248184
"77",19.2323110877912,55.4736927349824,24.3978988869505,7.56695437774306,63.9367198911909
"78",18.2445463620974,55.3854559164459,24.9186911911281,7.74614134994144,61.5652195858634
"79",17.3748353276561,53.9685943864546,24.439880121193,7.75531356516482,63.2056709159747
"80",17.4272626418261,53.9514304023832,24.393078602687,7.76446785764303,66.0202347605229
"81",16.7938776462569,52.9451428076316,24.7989883382117,8.02264489606121,63.1608311142416
"82",15.3752588173208,49.2629303548565,23.4305355314817,8.01087029346821,52.5175832618804
"83",16.4388233156996,51.4377872185616,24.3753168118121,8.08879306817474,46.7734502183211
"84",16.7982616452141,50.2437385730706,24.1044839402903,8.10663473934558,50.6547559356667
"85",15.8882386077487,41.4598643593562,24.0365640280666,8.17419583329362,47.7514015687886
"86",15.7087338996415,44.1624336779134,23.7319553997191,8.20161999821599,46.433366232014
"87",16.0719631286263,43.8650344214973,24.1316823952044,8.19901211476006,45.4065132475845
"88",14.986541949774,43.8573215801223,23.2922720101166,8.16647694100776,42.7439902094805
"89",15.6864405638715,43.469750765093,23.8712053382395,8.15392829371091,38.264754967477
"90",14.7074737502983,43.4713758418476,23.1431900704261,8.14135642585337,32.7412393494112
"91",11.8009074215304,43.4736431603183,22.8686075152448,8.12875150161453,28.7914026102945
"92",6.81807470185511,35.4746810564767,18.0340856311046,8.0961800465135,14.2285051251094
"93",7.14441528535925,36.4941958341291,19.4191873788299,7.96401466510868,18.2644381168197
"94",6.08264043090176,33.0075836352785,16.5717205500989,7.77247653942169,14.775349589906
"95",7.22715318712029,33.5100830649727,20.1874638494839,7.55167451870323,18.1777658090365
"96",6.63913460545123,32.533470756701,21.1128480995374,7.19214095003555,19.3168341438611
"97",5.15153510323448,30.8486031435887,17.9588043194655,7.07295976411191,17.4081462393167
"98",4.44849996645286,29.5450348199179,20.2782427808761,7.05375165359459,15.4160769020499
"99",7.19648453027912,27.6834446974948,20.2359813826581,7.69199555089318,18.9325887455369
"100",7.55877019629537,24.6053014676731,21.1830073290339,7.78974990951207,19.0967131829768
"101",8.63204787431566,25.6257175810566,23.4884126984306,7.99658545856678,21.9448509396425
"102",9.21899164464159,25.635912979696,22.9154297019405,8.00325497357001,23.0380387143261
"103",9.06713999773605,25.6658761618764,22.292586832028,7.98982220521497,23.322573386836
"104",10.3920485141763,29.6808509423082,21.8603781662842,7.9663122691436,23.8413993185324
"105",10.7721010367134,29.5957478075653,21.6692319735432,7.92278822975858,23.7927143688614
"106",10.2094870330023,28.2121294899896,20.805600212048,7.85931309752605,23.9884369302768
"107",9.01210099728788,28.7277348606102,19.1812533038146,7.64644724039268,24.1216367675214
"108",8.58118307761324,28.7431712082344,18.2566978065936,7.38437091760905,23.704364021579
"109",9.33701740374225,28.7584479909472,19.8147078869407,7.25257901807062,25.8025390745749
"110",9.1883851094805,28.274172114861,19.7000978998371,7.10114117661838,25.2623186987599
"111",7.06677194578424,27.290950583366,20.407248209053,7.00982243110845,24.9381142826527
"112",6.44826249030923,27.247669927118,20.8821380632854,6.93854125038623,22.3755669208014
"113",5.26899316154343,26.7249140043979,20.1208397818028,7.17610717443809,19.5445575404924
"114",6.72757797020225,26.7420478243462,20.0566564507294,7.18339050365425,20.6779943230279
"115",5.76267279025509,27.2584843168532,19.8858296638496,7.11068679947191,20.2820365308442
"116",7.25552166634263,28.4733971347747,20.4444141074549,7.10771801471691,23.6696283043679
"117",7.90661099017732,28.4882299244689,20.1698829821251,6.44699689168749,24.9275166910923
"118",7.84472309015988,28.502991744679,20.5215505274587,6.27664672240714,24.6217377299269
"119",8.74198102920246,27.9184086675557,20.5393566748285,6.16643670441236,26.6429553956555
"120",8.48313852442561,29.4319801890893,23.5747258073722,5.98663374167319,26.773207155303
"121",8.11691723303534,29.9449102074083,23.3842260416677,5.76739156325675,25.0305581771532
"122",10.1769536498685,28.2598359961884,23.2655229560518,5.66825414080626,27.6829347344255
"123",9.28723949356325,28.6343041655951,24.0684165819307,5.46960721195341,25.5726382357513
"124",9.87843310861719,28.66872999672,24.905506011365,5.29137946360718,25.8539547130003
"125",10.5412730510628,29.9516284172932,26.0168471393914,5.11357767354553,25.7511242098935
"126",11.2041129935083,32.751191173877,26.8286084137522,5.02586605365576,25.7785983835585
"127",12.3421173733389,32.2513688702602,26.0577187427579,5.01794740455095,23.6024665695815
"128",10.3287649433256,32.7809365610274,25.1870611453889,5.03971495448435,23.8056297199798
"129",10.3184593257595,32.7705455891411,25.0537853622443,4.95159614593325,23.0272808979196
"130",9.46379541075446,35.0474650044599,24.7952834239493,4.66436305090457,22.8210136868628
"131",8.82093959354606,34.055607752244,25.9746161334508,4.66691717859515,20.5844520616126
"132",9.6881760912163,36.5607955714505,27.8107821417341,4.59953600414063,22.3047678973443
"133",10.5329723226803,37.0654226486605,28.0136428062859,4.50234427458614,24.4168434428933
"134",10.2213051680583,36.0213443367931,27.8961840408734,4.47508502268716,24.1993861544985
"135",11.5600285117649,36.5566755849267,27.3454065456616,4.46769224236776,25.4226306048152
"136",11.4111407746784,37.0814317366713,25.4501486196037,4.46017590464762,25.4491597302873
"137",13.4893981044625,36.5468826334949,25.9950676183734,4.45254550801497,26.9001433859967
"138",14.345568792605,37.0917406632937,26.1641655404605,4.44481011475249,28.4110520967834
"139",13.6532781808513,37.0766781882714,26.922456830162,4.43697838559504,27.8944225208424
"140",13.7348418036148,40.0980650688331,26.705517292389,4.43902036897156,29.8974383944536
"141",15.2807349947766,40.0995123436506,27.3454142747936,4.44094387421879,31.0487248443835
"142",14.5347427157511,38.602813489152,26.7056043861164,4.46267976980703,31.4405918762166
"143",13.6231856195373,38.5961892529974,26.9231947190005,4.47427293835459,31.2070095069218
"144",14.3153492411392,38.5097372527548,27.788418454003,4.48572947275615,33.6787033636928
"145",14.2836243028216,37.9140690771505,27.8464441661021,4.48709318724446,33.9543241468968
"146",13.5811633457538,38.118231039635,28.0553465776245,4.48836929719284,33.8723069061017
"147",11.3550257805064,38.1124766780939,28.1491275716847,4.48956268294087,28.9825664020214
"148",12.1015921219387,40.1243944386422,28.4111532144382,4.50063966457864,29.3495089910195
"149",12.3428259477567,40.1263882906597,28.9192577157561,4.50164260478187,30.4484113811559
"150",11.8383570744299,40.1284594035131,31.0203669541747,4.50257533918302,31.4829577542454
"151",11.4857374500337,42.1282187970197,32.77995429005,4.48351792268046,31.3442636109707
"152",12.0094897722561,42.0181886255112,32.6419839971633,4.47443571619915,32.2786999464091
"153",11.9402705025687,42.0282253695536,32.9496402845145,4.49521749809748,31.7343741466419
"154",12.1860366289779,42.5776836522388,32.5874537360191,4.46605747761299,29.4008857900228
"155",12.6953525874323,43.3762645094079,32.3179546461504,4.496729403873,31.485931031687
"156",12.7727232364881,44.1240270564387,30.3968496618705,4.48738882210441,30.4584166647274
"157",12.8921483052741,46.1194762619728,30.570951911637,4.4979617664183,32.2371499972444
"158",12.2376223003843,45.1161952818908,32.3490243329895,4.48852691573613,31.7083474917352
"159",11.2457668096249,46.0119110252707,35.9774850920585,4.48904818752813,31.8281606921687
"160",10.0476646340714,46.1075772149854,35.7507006776239,4.47956581921993,31.8656295331623
"161",10.0980752385185,45.9035497176827,34.731489598119,4.47008179043596,30.921572996495
"162",10.0801551550268,46.0893598671397,32.2129991508075,4.46059807445035,31.5751363903918
"163",10.2473533084473,46.0852321921498,30.7939410577851,4.48100191409336,30.4942324963099
"164",10.0660087106298,45.8913911952391,31.1923705488804,4.48137134156456,28.331557986372
"165",10.5222263914513,46.0773802839546,33.7217404058818,4.48170776969795,30.6356509370009
"166",10.7496693799183,45.8836511703882,33.9767718024734,4.48201248512523,31.2421982079119
"167",10.9752354587647,46.0697473336882,33.6728416018814,4.40259260423682,31.3385593960083
"168",10.3471110644647,45.9660129955816,33.0434062932666,4.4230679068328,31.3811854637848
"169",10.4441881981887,45.9523382447365,33.5160385088242,4.4534019667747,31.5585115189623
"170",10.8528197669777,45.9586968958931,33.619133593818,4.44374903715752,32.3962231546053
"171",10.765608488357,45.9550986454493,33.3727240321589,4.42414868919312,32.2950050841636
"172",12.0496282380203,45.4021985674186,31.1819600574292,4.40460245130595,32.6025662095682
"173",12.0377822495185,44.8400066207425,30.7311383983206,4.45484435169807,32.4263474372435
"174",10.9032356882976,43.0400031681854,30.3968526344467,4.44510477877071,31.3201169359484
"175",11.3744970237947,44.9377656962801,30.216087321478,4.48519350909782,30.9894696979071
"176",10.8362265481138,45.3450741711322,30.3133361515937,4.48526385753878,29.2352943166145
"177",11.5282066913006,45.3424170561411,30.0882807742027,4.52516311761313,30.0633206264451
"178",11.4486696553589,45.0501392822822,29.9612657388452,4.54496739181242,29.0265883900373
"179",11.3691326194172,44.7882034816626,29.886887257511,4.57463768772518,29.9473587311061
"180",11.4320881444378,44.7763095856459,29.7073591834303,4.58424923219515,30.7282395036738
"181",10.8436434686885,43.915472247776,29.7493536583865,4.59380053961767,31.4324310848046
"182",10.0854967378005,43.6150213855355,29.5727148905298,4.58336638177831,30.2080345124188
"183",10.1103150612429,42.9354107417507,29.3933685644519,4.59286861052895,31.044907918021
"184",9.86836875263301,43.9246444902069,29.7980572956029,4.58238180995929,30.8484760078731
"185",10.237307273061,43.9239056396468,30.0404457999502,4.58186587447502,31.3098815581491
"186",9.83892149085939,43.2939466362439,30.0712697876576,4.58131883093866,31.8124245453353
"187",9.8660308677032,43.9332494980495,30.0900330006432,4.59070034336344,32.5385785783218
"188",9.03092113708293,42.0448376080806,30.2181775844377,4.55019926581311,31.0597054867348
"189",8.87140932313114,42.5358669365425,30.5084181637287,4.52973719421261,31.0444480147873
"190",8.53243480359529,42.5269358232302,29.7972882390882,4.48938884918095,30.6804407354746
"191",8.97384353357282,41.5392161060202,30.4075217661622,4.45911465463152,30.3976950058315
"192",9.04545890900508,42.52035448359,29.9458594533689,4.46876058641779,30.7167454549861
"193",9.02305112977975,41.5327063286749,29.9549070429975,4.46836353432558,30.8519003306259
"194",8.97299391055482,40.2965715036822,30.4932237326237,4.43803671151376,31.1730509033212
"195",8.8929019963651,40.2904819662277,30.514337997169,4.34800833136538,31.0452010765077
"196",8.52882632400152,41.5429342760815,30.1549088187423,4.34793409042332,31.3401939966863
"197",8.08604365069655,41.7651613126713,30.3247602335609,4.16850209460224,32.4162997207434
"198",8.32396602729292,40.0095308031691,30.5051422730984,4.03952329677028,33.2765259366774
"199",8.86418136725701,39.9739892349813,31.4752100413399,4.02058091972025,32.5019926125996
"200",9.63229388460901,40.5677864057009,30.1933960560573,3.83232915417347,33.3551890306324
"201",9.38240647972485,42.5792277977371,28.9115820707747,3.84400980845588,32.4776953935117
"202",9.36980034703763,46.0765342845152,29.3025404038117,3.91539984676127,32.9195819010741
"203",9.40246308379375,46.9728126752273,29.5602147707425,3.93669580453571,32.6635476202618
"204",9.79982545678186,47.5584314686295,29.8637234547147,4.16709951654358,32.7117113170293
"205",10.0350721759462,47.763842309033,29.2649228870441,4.34680374613648,32.2147517763824
"206",10.285233041757,50.0565446877722,30.5546881835337,4.15722238573533,32.1083951760166
"207",10.7237589502524,49.5498811959602,31.5956236351424,4.17755391489941,31.9365197488713
"208",10.788965542688,49.4933097703606,30.9051425312059,4.37711121168405,31.5645530671888
"209",10.7812686392744,49.3258803903203,30.7454546901756,4.44638975346097,31.5689308254415
"210",10.3798131933661,49.1559967285895,30.0830039697808,4.15676356077569,30.8286694630476
"211",9.98247588130028,48.983748194663,29.5491637824209,4.19697201517087,30.7601270560536
"212",9.49182292593249,48.8092242251638,28.8601849419858,4.12743659653751,30.0327817913831
"213",9.33918382559401,48.7136521991867,29.252423901779,4.04819732549508,31.7073504252473
"214",9.33117187975069,48.7080899672097,30.1578601940395,4.03898940420593,30.3712089080015
"215",9.13379910399764,48.7025341185713,29.9935910712584,4.04973937412631,29.8890057799899
"216",8.64815337302813,48.6969812474287,29.9617324097624,3.94090902999273,27.9499857933766
"217",8.34755159412534,46.9934596188938,29.9855307613918,4.14131728474163,26.777138854154
"218",8.24859411185059,46.8401140826699,29.4423350593618,4.22142462625812,26.1661810882087
"219",8.14462207640052,37.9973399004086,29.9942734770888,4.28130795281791,26.048387411333
"220",8.66209498811276,40.7912274834526,30.0358037869017,4.24134925701695,26.5820738956866
"221",8.86194299318785,43.9013977603768,29.835724831096,4.30116625801806,27.3142103447265
"222",8.48771248781684,43.801688188515,29.7171432502441,4.30098771924234,27.6805428250759
"223",8.40520583560763,43.801979405232,29.8186866225348,4.26096593340844,27.417906209541
"224",8.25981259847821,43.602108361191,29.2442147216134,4.28087135391858,27.772220824823
"225",8.16019894741784,43.4026789788359,29.0650839038385,4.33058888742396,28.3355283953023
"226",7.70560781251951,43.203792282729,29.6105374941994,4.24065286798376,27.9100533788022
"227",7.83018076618834,43.00554932428,29.5566788409661,4.24071934536405,28.2556010434592
"228",7.89082208483535,42.9069250616106,29.4610451835409,4.27067384215998,27.6175790342968
"229",8.03932469108781,44.5063923494915,28.639938159182,4.34036320882946,27.5730315951654
"230",7.96315034829296,43.6968316083061,28.8984516695301,4.38986274515019,27.7956544355836
"231",7.5299726063479,43.4975138182027,28.9972174805058,4.42920878103495,27.0385387868928
"232",7.56610708739853,43.3432129232725,28.6046298141205,4.36878125427166,26.2262091981269
"233",7.82704229702181,43.1894474977089,28.6747933903752,4.37831082267178,26.6266168905484
"234",8.22670486557353,43.2304667998902,29.4029375348707,4.34794866264252,26.8339037891902
"235",7.95898977446306,43.3611643940818,29.0295150744716,4.32765514526338,25.9358334905272
"236",7.53600881761028,43.4920581262216,28.3737805791182,4.1779263184506,24.0708729003092
"237",7.12530083591919,43.4926437070482,28.3694713796137,4.14830429271512,23.7532964084491
"238",6.7390389778744,43.4935223268839,28.988696813855,4.14867578193704,23.7218920361125
"239",5.69932734936145,43.4942660857331,29.0614200048905,4.07930991399561,18.8529951493682
"240",5.18540210097555,44.9332973403884,29.0583311461335,3.96040033345809,18.5539902374952
"241",5.03363434376351,44.5128388826488,28.9594380520781,3.99137755231092,17.8733874272366
"242",5.08696040535584,44.0129858948723,28.1893932023764,4.09197760065781,18.2030439932039
"243",5.15054131672614,43.014335844877,28.1718240638923,4.17227926107657,18.083204319946
"244",5.16522059324587,45.0133039184475,28.7930169632647,4.11281910155432,17.5253727514069
"245",5.36774598069301,45.0011637867786,27.6659220054779,4.17314026008996,18.1202587154372
"246",3.9458238735866,44.9886016198935,27.1393888776487,4.25316747715826,15.9131206788453
"247",3.61230764136885,44.9756259057414,27.0416857994205,4.27313032012811,15.4146574713196
"248",3.17846247386064,44.962245135301,26.7404439193512,4.34283742749639,15.3000302863214
"249",4.06807528683673,44.9484678025212,27.7162666348146,4.35251714240829,15.9547687673212
"250",3.97226190687401,44.9777239631675,27.6767933908446,4.37212999608935,14.8486609409112
"251",4.73299686207204,45.0065268924698,28.3082454249712,4.35182748346198,17.2838851493717
"252",5.17201640388222,44.9693313958924,29.1669560765927,4.37145547208036,17.8948585012367
"253",5.08170390274171,44.9317674135288,29.3384507500741,4.38105078310865,18.1865367532654
"254",4.78252236469243,44.8938544995709,29.9327035799506,4.3507648443794,16.8442316162078
"255",4.14184539645037,45.0028822549922,31.1066874523521,4.35048183071182,16.5727611539771
"256",5.25745152456219,44.0031071343402,29.3263930224389,4.32031539139197,17.9841675928758
"257",5.61174665431119,44.7923897050885,29.5089032266098,4.38988245109085,18.3091462301042
"258",5.59220989631042,44.8016619831128,29.987653107044,4.32967852451738,17.9049422406782
"259",6.09356334108549,44.7909474317129,29.9131455049361,4.32947336849692,17.9050080741709
"260",6.08838450437718,44.8002217114904,28.803140887786,4.32926619843326,16.8789553580204
"261",6.06945336477218,45.1493292396276,29.0523801331012,4.30913270978778,16.5451361668028
"262",6.24807170833654,45.4975155760348,29.5556392881719,4.31895766040798,17.3470582344488
"263",6.90013346525706,44.9965498879824,29.9456715518899,4.25900808799742,18.7050845588609
"264",7.11111553081181,45.195343356398,29.6401739396289,4.26901647825044,21.1951489825392
"265",8.46434781838715,44.9943733553739,29.7685875755525,4.23913583877483,21.2340935278657
"266",8.80182848073247,44.9834121568625,29.8675802120918,4.23925189441139,22.3339641341464
"267",8.81057454292611,46.1910011524391,30.9014848482703,4.33898265020145,23.7679199278544
"268",7.47953026891631,46.1896197245132,30.9538676466639,4.35863302749105,25.1022551707362
"269",8.05837760931007,46.1871972375873,31.5287922046526,4.34831642082743,23.7778232903259
"270",7.95620520334355,46.1837310165446,31.8167260587498,4.26829932654419,23.0643927214761
"271",7.54100235050039,46.1790041457681,31.8042963824779,4.26827572822579,24.150913182673
"272",7.97152790071201,46.1732285505113,31.5405009864265,4.17858973054351,23.9174836373988
